hash,trainerName,lang,text
28a982243f7174c8,"Vincent",de,"Mein Kopf tut weh, und ich habe auch Fieber."
e395136c8c0e76a4,"Vincent",de,"Mein Kopf tut weh."
0e99672b50790f79,"Vincent",de,"Mein täglicher Arbeitsweg"
c58c203b33928405,"Vincent",de,"Mein Zimmer und das Schlafzimmer sind dort."
82442c8631a2008e,"Vincent",de,"Meine Eltern haben ein Haus."
f3bf52723c0def0f,"Vincent",de,"Meine Eltern sind freundlich."
266ed08c1820860b,"Vincent",de,"Meine Eltern sind streng."
3e040bfdd8d1c3fd,"Vincent",de,"Meine Eltern und mein Großvater wohnen dort."
ede0ee7d01040289,"Vincent",de,"Meine Familie hat ein großes Auto."
226007c9af44d3bf,"Vincent",de,"Meine Familie ist groß."
70758cc4fffe278c,"Vincent",de,"Meine Familie ist noch in Großbritannien."
067ffc6a551bb669,"Vincent",de,"Meine Großeltern sind lebhaft."
5e0dd77329624fab,"Vincent",de,"Meine Großmutter hat einen Hund."
589a570bb3e5d789,"Vincent",de,"meine schöne Dame"
3cd961c8f749d0a3,"Vincent",de,"Meine Schwester ist ruhig."
54786a0cc39026f4,"Vincent",de,"Meine Tür ist schmutzig."
200f77180ff3813c,"Vincent",de,"Meiner dauert ungefähr eine Stunde."
fc6674a662ad5823,"Vincent",de,"Mengenwörter wie viel(e) (""much/many"") und wenig(e) (""little/few"") stehen ebenfalls vor dem Nomen — bei zählbaren Nomen im Plural bekommen sie ein -e: viele Äpfel, wenige Äpfel."
5b645689b7b19945,"Vincent",de,"Merkmal"
ad0046d0535fbab2,"Vincent",de,"Mexiko"
a25c7a1b9bd11008,"Vincent",de,"mich"
1feb9abfcc785122,"Vincent",de,"Milch"
891e40d4eed4344d,"Vincent",de,"Minute"
ba796da832d8a161,"Vincent",de,"Mir gefällt der Frühling am besten. Er ist warm und schön."
b020d3c7c0915027,"Vincent",de,"Mir geht es nicht wirklich gut."
749f0694d0f9a6df,"Vincent",de,"Mir ist bei der Arbeit ein Fehler passiert."
d578b54fd60b9e4b,"Vincent",de,"Mit dem Lehrer über die Noten sprechen"
5a44c137ea131e21,"Vincent",de,"Mit einem knick-knack paddywhack"
31822100d216fa2b,"Vincent",de,"Mit Karte, bitte."
8717d56b9a8baaf9,"Vincent",de,"Mittagessen"
776617d7344ac960,"Vincent",de,"Möbel"
2baaf1147d18dcfd,"Vincent",de,"Möchten Sie noch etwas?"
0c32af3e8d2c97cd,"Vincent",de,"möchten, haben wollen (い-Adjektiv)"
ebd3a4ec7ca16fde,"Vincent",de,"Möchtest du auch etwas trinken?"
82d8adeb88fb2ee6,"Vincent",de,"Möchtest du Nachtisch?"
be5c57f763f6577a,"Vincent",de,"Möchtest du wieder ein Haustier?"
2ab0502be31db254,"Vincent",de,"Modalverben wie möchten drücken einen Wunsch aus, ähnlich wie ""would like to""."
0460f73463549308,"Vincent",de,"modisch"
9357902ba8355444,"Vincent",de,"mögen (な-Adjektiv)"
8cd6bf1efe39209c,"Vincent",de,"Moment, brauche ich eine Tüte?"
680c95bf3f2bb260,"Vincent",de,"Momo. Sie ist sehr lebhaft."
7ed9d53de96fafe4,"Vincent",de,"Mönch"
5ec174382c07a068,"Vincent",de,"Mond"
26a95f722a548c86,"Vincent",de,"Mongolei"
5cb1b27ced0d1e4c,"Vincent",de,"Montenegro"
bb35c1c3b29edf72,"Vincent",de,"Moped"
632fff0a1836448e,"Vincent",de,"morgen (kein Partikel)"
5c4b44d1de4609c3,"Vincent",de,"Morgen wird es wahrscheinlich windiger."
ce0472824bca69e3,"Vincent",de,"Motor"
ff29a496f12db7f0,"Vincent",de,"Motorrad"
fc17359c5dc67415,"Vincent",de,"Motte"
c6fd9cc7c2cdfbee,"Vincent",de,"müde"
0af95835abe80869,"Vincent",de,"müde werden"
c533fe1b69d1ba98,"Vincent",de,"Mund"
3a2361d2735f85a1,"Vincent",de,"Musik"
23ec7a653cfb8c87,"Vincent",de,"Muss ich an der Kreuzung abbiegen?"
3e469c901b28b255,"Vincent",de,"Mut"
f7f1b3ce351e6e2e,"Vincent",de,"Mutter"
b51443b53e05de35,"Vincent",de,"Mutti"
c103b5421e6b5bb6,"Vincent",de,"Nach dem Treffen habe ich frei."
dabb69a4f78c398f,"Vincent",de,"Nach dem Zeitplan ruhe ich mich aus."
2bc55c93cc9113ac,"Vincent",de,"Nach der Arbeit bin ich frei."
83898aa328ef3c91,"Vincent",de,"Nach sein (er ist, sie ist) bleibt das Adjektiv unverändert: Er ist groß."
b8f5af0621168c60,"Vincent",de,"Nachmittag"
8d7d0ed9363cc3b8,"Vincent",de,"nächste"
75b061f9faab2f7e,"Vincent",de,"Nächste Woche wird es wahrscheinlich kühler."
433f77f4786b2cd9,"Vincent",de,"Nacht"
6a4ed27b3134d2f3,"Vincent",de,"Nachtisch"
0248f4d878dfc8f9,"Vincent",de,"nah"
1d5f3f5b47c1f522,"Vincent",de,"nah, in der Nähe"
03ab795716dc586e,"Vincent",de,"nahe"
266de7a130530c94,"Vincent",de,"Name"
9f4361d6e91c5eea,"Vincent",de,"Nase"
6cbe182561177ea5,"Vincent",de,"Natur"
e4ba7cbf6f22af8a,"Vincent",de,"Natürlich! Komm jederzeit."
7627af973ba53320,"Vincent",de,"Natürlich. Auch wenn es etwas eng ist."
59fb8aae2bed21dc,"Vincent",de,"Natürlich. Lassen Sie uns das nach dem Unterricht durchgehen."
d7d9efb2e27ec552,"Vincent",de,"Nebel"
9a9154eaaeee7bef,"Vincent",de,"nehmen"
50e00625df677a6f,"Vincent",de,"Nehmen Sie die Medikamente ein!"
dbde59fd420f3351,"Vincent",de,"Nehmen Sie es jeden Tag, morgens und abends."
026f9c4e8801aaca,"Vincent",de,"Nehmen Sie sich Ihre freien Tage?"
24c69a42c26b9302,"Vincent",de,"neidisch"
ecf5ea4420e3c363,"Vincent",de,"Nein, das geht nicht. Bitte vergessen Sie sie morgen nicht."
3ea3d413393330e2,"Vincent",de,"Nein, der gehört uns."
2e972de28f12fe12,"Vincent",de,"Nein, es ist lebhaft wegen meiner Tochter!"
72b1a71a7a778a6d,"Vincent",de,"Nein, es ist nicht sehr scharf."
0ee29780d8442cb8,"Vincent",de,"Nein, ich bin Koreaner."
e43f3a56de6b8def,"Vincent",de,"Nein, ich glaube, es ist nur Wind. Aber bitte seien Sie vorsichtig."
375714f09f14bc2a,"Vincent",de,"Nein, ich habe keinen Husten."
b5ccc31adbd383ab,"Vincent",de,"Nein, ich habe seit heute Morgen nichts gegessen."
6343b882ea619278,"Vincent",de,"Nein, ich trage keine Brille."
115c440ee5616a15,"Vincent",de,"Nein, meine Großmutter nicht. Sie ist verstorben."
eec82c7183f9825f,"Vincent",de,"Nein, meiner hat eine Markierung."
961b21dffe819998,"Vincent",de,"Nein, noch nicht. Aber ich möchte irgendwann hinauf."
3a6f19e26d9ca6fa,"Vincent",de,"Nein, noch nicht. Sie ist schwer und ich verstehe sie nicht."
224d7e9128bc9ebf,"Vincent",de,"Nein, noch nie. Sind Vögel süß?"
446bc0de07197241,"Vincent",de,"Nein, überhaupt nicht."
c93f34caf67f7be6,"Vincent",de,"Nein, zu Fuß geht das gut."
e5a6ea5f66313e01,"Vincent",de,"nervös werden"
a4a0005a60ee4d6d,"Vincent",de,"Neun kleine, zehn kleine Finger"
8b7cb9431522a934,"Vincent",de,"nicht"
d05e490d1e084ff8,"Vincent",de,"nicht verneint Verben, Adjektive und Adverbien: Ich bin nicht traurig."
117722a46c7d941c,"Vincent",de,"Nicht wirklich."
c9099ca6c60b736c,"Vincent",de,"niedrig"
c1040b55b751fcd2,"Vincent",de,"Nimm das Medikament!"
0443d8080ff7b7a4,"Vincent",de,"Nimmst du an solchen Tagen den Bus?"
ebff064aa43e5dc1,"Vincent",de,"noch"
eb4ff6af26a59c98,"Vincent",de,"Noch weitere Merkmale?"
78f3ef59bd025540,"Vincent",de,"Nominativ und Akkusativ: eine Einführung"
33e6f5dba082b158,"Vincent",de,"Norden"
45b911d155aa1c0d,"Vincent",de,"Note"
5f65a1fec4528f2e,"Vincent",de,"Noten"
f5e62e9976965aa3,"Vincent",de,"November"
9182d9fbb5c2df99,"Vincent",de,"Nummer"
0469ae125bce0c61,"Vincent",de,"Nun ja, es ist ja Regenzeit."
cd3e9090f3c2bcba,"Vincent",de,"Nur bei maskulinen Nomen ändert sich der Artikel (der → den, ein → einen); feminine, neutrale und Plural-Artikel bleiben im Akkusativ unverändert."
33e3445a520c5e46,"Vincent",de,"Nuss"
b4ad504204035238,"Vincent",de,"oben"
fcab57f23e519bb6,"Vincent",de,"Obst"
f0852b2d5a996ab9,"Vincent",de,"oder"
434e74ff24310367,"Vincent",de,"Ofen"
24b8d7b5052008aa,"Vincent",de,"öffnen"
3becb4c887229003,"Vincent",de,"Oh, das passt genau!"
724c97d54e4aff33,"Vincent",de,"Oh, ich sehe dich! Du siehst freundlich aus!"
e1d6b1f7069b759d,"Vincent",de,"Oh, ich sehe schon den Bahnhof."
449536aca6fe771d,"Vincent",de,"Oh, stimmt. Entschuldigung."
1f6ae53e1c2dba77,"Vincent",de,"ohne"
a17ece15fa27d7ed,"Vincent",de,"Ohren"
8cb7f22309ca8a42,"Vincent",de,"Okay, ich sitze."
809294c52010beba,"Vincent",de,"okay, in Ordnung"
480bb4ce20a30b85,"Vincent",de,"Okay, ist es in Ordnung, in der Bibliothek zu sprechen?"
0242a6c61222707c,"Vincent",de,"Okay. Danke."
6c622fdc5e60a76f,"Vincent",de,"Ökosystem"
02c9e42440396338,"Vincent",de,"Onkel"
785c0e90b6704239,"Vincent",de,"Onkel Jörg hat einen Bauernhof"
ea11cfe0fcf39b64,"Vincent",de,"Orchester"
871d33d7fbbeda8d,"Vincent",de,"Orientierungspunkt"
ca4f70f8bb359d97,"Vincent",de,"Osten"
8543a91938e64b24,"Vincent",de,"Österreich"
3eec733a62c13882,"Vincent",de,"Otter"
490ac7fffaf1f0a2,"Vincent",de,"Ozean"
fbc604e8e9a3f808,"Vincent",de,"packen"
0257638cbb19bbd9,"Vincent",de,"Paket"
b6739659dc43d732,"Vincent",de,"Panda"
8dc8817891631d67,"Vincent",de,"Papa"
9cf4e32cf8c7d6f6,"Vincent",de,"Papier"
4b191249da6c7769,"Vincent",de,"Park"
4c906401583c6828,"Vincent",de,"Party"
fa629863f0f69a4e,"Vincent",de,"Pass"
f256ca5839c27ce3,"Vincent",de,"passend (zeitlich)"
121e67e830df7502,"Vincent",de,"peinlich berührt"
57cbe70e29af4e48,"Vincent",de,"Pendeln, Arbeitsweg"
4f27e68a6c6fa9cc,"Vincent",de,"Person"
62ed01a7ea6ad6ee,"Vincent",de,"Person, Mensch"
f2d4949c30dfb10a,"Vincent",de,"Personalpronomen"
cfbe22d2057d3b7e,"Vincent",de,"Pferd"
e787bf4cfb338112,"Vincent",de,"Pizza"
2605fbff1f41baf8,"Vincent",de,"Plan"
1453af161c8ec1c8,"Vincent",de,"Platz"
fab446fd01b5d9fe,"Vincent",de,"Pluralbildung"
9cd8133cf44d7c4e,"Vincent",de,"Pochi. Und du, Mika?"
0044fde4601b128f,"Vincent",de,"Polizei"
ae9d5e20889fa336,"Vincent",de,"Possessivpronomen"
d7afc9160def6fb9,"Vincent",de,"Possessivpronomen zeigen, wem etwas gehört: mein(e) (my), dein(e) (your, informal), sein(e) (his), ihr(e) (her), unser(e) (our), euer/eure (your, plural), ihr(e) (their) und Ihr(e) (your, formal)."
667dd8b172ed4c89,"Vincent",de,"Post"
f14f5339bebd7a0b,"Vincent",de,"praktisch"
2745e92f9c9f57e5,"Vincent",de,"Präsens"
620d454c8a93eda1,"Vincent",de,"Preis"
ac321035e939aa6d,"Vincent",de,"Problem"
35aee67a104d8367,"Vincent",de,"Projekt"
d6276fdd18a93f92,"Vincent",de,"Prüfung"
e6e95ed357dd607e,"Vincent",de,"Pullover"
32b251793ed38d1d,"Vincent",de,"Punkt"
5475215157c32928,"Vincent",de,"pünktlich"
cb08580d081dc88d,"Vincent",de,"Puppe"
0cdc189cd39a9857,"Vincent",de,"putzen"
76d9b5c12ddf6db8,"Vincent",de,"Rabatt"
16bca9756d0fd3b6,"Vincent",de,"Radiergummi"
39d020a96a64460c,"Vincent",de,"Radio"
fce0de44dd7dd022,"Vincent",de,"Räume"
6280b9bd839148c0,"Vincent",de,"rechnen"
6fa5feef6c2b61ba,"Vincent",de,"rechtzeitig sein"
2d8b65e1ee2d1c00,"Vincent",de,"reden, sprechen"
a816d970df749e13,"Vincent",de,"Regen"
dbb2927b1c332766,"Vincent",de,"Regenbogen"
c612f0027a1510ec,"Vincent",de,"Regenschirm"
28f78600b5c65494,"Vincent",de,"Regenzeit"
d23f24f930135e1c,"Vincent",de,"reichen, genug sein"
bc5dda2feceae46a,"Vincent",de,"Reise"
47c66d37486f0f0a,"Vincent",de,"Reise-Interview"
d83fedeb26d8d049,"Vincent",de,"Reiseführer"
b9752994d09cd225,"Vincent",de,"reisen"
f12c87a1642cd3dc,"Vincent",de,"Reisen"
5770d701f60f8401,"Vincent",de,"Reisepass"
127de662271d50a7,"Vincent",de,"Reiseziel"
32f922241ce6c0bb,"Vincent",de,"reservieren"
35da29820d369222,"Vincent",de,"Restaurant"
2f094d5e1fba7a8b,"Vincent",de,"richtig"
b6ff5f35c621ea75,"Vincent",de,"Richtung"
f782a1809c322e28,"Vincent",de,"Richtung und Ort: wo / wohin"
b8f2219e266c6de9,"Vincent",de,"Rock"
6eb1f23342751812,"Vincent",de,"Rogen"
d9e8c0cf0f3e8118,"Vincent",de,"Roggen"
95d1f1d3d086eeee,"Vincent",de,"Roller"
5731860427227d79,"Vincent",de,"Rose"
75565d5f644b3bd7,"Vincent",de,"rot"
6a641342909b7bd2,"Vincent",de,"Röte"
5c58022781dfe3ec,"Vincent",de,"Rücken"
b3dbbb29972d15e8,"Vincent",de,"Rudert, rudert"
10447e98e0dc04e7,"Vincent",de,"Rudert, rudert, rudert das Boot"
7474ff55a3c6e9df,"Vincent",de,"Ruf"
77685e84f6ced72c,"Vincent",de,"Rufen Sie den Krankenwagen!"
bab9f253e6593cbc,"Vincent",de,"Ruh dich aus!"
4efa19867cf352e5,"Vincent",de,"Ruhe"
0f4df2513a54faa0,"Vincent",de,"ruhig"
4e3dafca8abfe7b8,"Vincent",de,"Ruhm"
b65e7737fdaa4763,"Vincent",de,"Rumänien"
e969701af07919a5,"Vincent",de,"Rutsche"
cf2f282db6a1a1f4,"Vincent",de,"Sache"
f0a60e901c76ce1c,"Vincent",de,"Saft"
9c5511ca4086305a,"Vincent",de,"sagen"
695155dec1ce3601,"Vincent",de,"Salz"
7ffaccaf61694f7b,"Vincent",de,"salzig"
c9dec923d6e5e61b,"Vincent",de,"Samstag passt mir nicht."
e2c47d12622ccd2a,"Vincent",de,"sanft"
38e5dffceba1daba,"Vincent",de,"sanft den Fluss hinab"
73dfd8917705a09b,"Vincent",de,"sanft, zahm"
808256418250dbbf,"Vincent",de,"Sapporo ist eine der schneereichsten Städte Japans."
ff743ee1536a1100,"Vincent",de,"Sapporo ist kälter als Tokio."
05ac604aefdaf80f,"Vincent",de,"Sapporos Frühling kommt nicht so früh wie der von Tokio, oder?"
b35b80b146c3bc5a,"Vincent",de,"Sapporos Sommer ist kühler als der von Tokio."
1a68cec0c649cce4,"Vincent",de,"sauber, hübsch"
a97046c602979ae4,"Vincent",de,"Säure"
decc5465d9246e8f,"Vincent",de,"Schaf"
b6ee0716f8181fa2,"Vincent",de,"scharf"
a1bc5451dd1a6642,"Vincent",de,"Schau dir diese Aussicht an! Fantastisch!"
61eb167a01d04e0e,"Vincent",de,"scheitern, einen Fehler machen"
786e8a9e00cc7b3f,"Vincent",de,"Schlaf gut!"
fafcc97b680c0183,"Vincent",de,"schlafen, sich hinlegen"
1a50e2cf560735f4,"Vincent",de,"schläfst du noch?"
a06aab1bb6f58f37,"Vincent",de,"Schlaft gut!"
9ab2ef693acea214,"Vincent",de,"Schlank, und nicht sehr groß."
383b69151746590d,"Vincent",de,"schlecht schmeckend"
7f2092ee1ec9b2b6,"Vincent",de,"schlicht"
01e695f5594a7199,"Vincent",de,"Schloss"
6fb55b99ed78a259,"Vincent",de,"Schluss"
ec16a18474972df0,"Vincent",de,"Schlüssel"
4cc054e45fcb88b3,"Vincent",de,"schmerzhaft, schwer zu ertragen"
e81203d562f290d0,"Vincent",de,"schmutzig"
72a19fb00c171696,"Vincent",de,"Schnee"
142fbc808ce4cb43,"Vincent",de,"Schneit es dort auch viel?"
af3a0d311b950dc6,"Vincent",de,"schnell"
b34ef26dad015974,"Vincent",de,"schon"
bc7af315798dacd8,"Vincent",de,"schön"
44a4e37edbfe25b7,"Vincent",de,"Schön! Ist Fahrradfahren sicher?"
4d2c4a85d50b1da5,"Vincent",de,"Schön! Wie viele Personen hat deine Familie?"
e6691f372450d5a8,"Vincent",de,"Schrank"
cdec8f5dc0bcb7e3,"Vincent",de,"Schranke"
2c903c3927dc0b23,"Vincent",de,"Schraube"
7a472dd86ee52af7,"Vincent",de,"Schraubenzieher"
9ed2c90fccd4f9e1,"Vincent",de,"Schreck"
250747584efe6e84,"Vincent",de,"schreiben"
3a3c60d687522a9b,"Vincent",de,"Schreibheft"
7531fa8954c5d8a9,"Vincent",de,"Schreibtisch"
0ff523970b219425,"Vincent",de,"Schreiner"
7d8374c167b49d0d,"Vincent",de,"Schrift"
1e62b22967de22b5,"Vincent",de,"Schriftsprache"
727fbb14eb1b7d01,"Vincent",de,"Schriftsteller"
82e9e9fdf019bf8b,"Vincent",de,"Schritt"
a9faee98cae56d0f,"Vincent",de,"Schrot"
8fcb5819a234eb2d,"Vincent",de,"Schuh"
e103dbf033112683,"Vincent",de,"Schuhe"
edd94984651b9316,"Vincent",de,"Schulclub-Aktivität"
8830d38067d6d82c,"Vincent",de,"Schule"
940559f150c7115b,"Vincent",de,"Schüler"
97e1b05b62edb960,"Vincent",de,"Schulessen"
01b8bbbc5f3ba59b,"Vincent",de,"Schultern"
7e70a617150e1a1b,"Vincent",de,"Schuss"
f2b9b6a8aa63707b,"Vincent",de,"schwach"
f1053c9110f15d4a,"Vincent",de,"Schwamm"
2965c973242abcef,"Vincent",de,"schwanger"
d3a152b4ebef7259,"Vincent",de,"schwarz"
997c4b8334411f2d,"Vincent",de,"schweben"
e83d4c204cf9bfbd,"Vincent",de,"Schweden"
fc60a29f09cf55c9,"Vincent",de,"schweigen"
b55c1bd95a0b5891,"Vincent",de,"Schwein"
e86d1ace55e8884d,"Vincent",de,"Schweinchen"
b5861ff3f274ed44,"Vincent",de,"schwer"
760c090a86e81e17,"Vincent",de,"Schwert"
6337bb9738fb07c1,"Vincent",de,"Schwester"
2ae36f1682670f88,"Vincent",de,"schwimmen"
94dc87b74f120ee4,"Vincent",de,"schwitzen"
6f05dc98e0bcc4fb,"Vincent",de,"schwül"
8e890d196347b34a,"Vincent",de,"Sechs kleine, sieben kleine, acht kleine Finger"
c4ea97f65a17333f,"Vincent",de,"See"
ac5df2bfdaf01b50,"Vincent",de,"sehen"
50767435d6fe09a8,"Vincent",de,"Sehen wir uns ähnlich?"
0574aeda19e9b749,"Vincent",de,"sein (""to be"") wird benutzt, um jemanden oder etwas zu beschreiben oder zu identifizieren: ich bin, du bist, er/sie/es ist, wir sind, ihr seid, sie sind."
d6cd671ee2b7fb44,"Vincent",de,"Sein / Haben"
636dba43e68f15c6,"Vincent",de,"Sein Bett ist sauber."
fde069260d010dde,"Vincent",de,"Sein Tisch ist eng."
d4262db714114068,"Vincent",de,"Seit gestern Abend."
2d8ad57929e5c14b,"Vincent",de,"Seit wann?"
a52e905f370daaa5,"Vincent",de,"Senior/in (ältere/r Mitschüler/in)"
b60636f34ccfe11b,"Vincent",de,"Setz dich hin!"
0d13bbd37446efb5,"Vincent",de,"Setz dich zwischen uns!"
3e36a1955f34e483,"Vincent",de,"sich anstrengen"
bd863facdd937c30,"Vincent",de,"sich anstrengen, sein Bestes geben"
d0ae6518c4c5ed03,"Vincent",de,"sich ausruhen"
d6a247b6479e2df6,"Vincent",de,"sich ausruhen, fehlen"
c3c08dcc7c7bcf43,"Vincent",de,"sich beeilen"
d68c553a6986b065,"Vincent",de,"sich beruhigen"
4bb9df5d68cdeb8f,"Vincent",de,"sich erinnern"
65988ba781fda625,"Vincent",de,"sich fortsetzen"
3b205f6cd2342f3d,"Vincent",de,"sich merken"
326e33e90b58b06c,"Vincent",de,"sich setzen"
638172240f93155e,"Vincent",de,"sich sorgen"
99d3e897b784843e,"Vincent",de,"sich überanstrengen"
e3a093aafa36966f,"Vincent",de,"sich untersuchen lassen"
38cca76efb0ae618,"Vincent",de,"sich verirren"
7d0517c107b68cf5,"Vincent",de,"sich verspäten"
e8963d522651915f,"Vincent",de,"sicher"
017b7d246e6674e5,"Vincent",de,"Sie bestellt eine Suppe."
09494f0fa6f430e3,"Vincent",de,"Sie dehnen ihre Beine."
b0bf5aef7f63d7f0,"Vincent",de,"Sie haben recht. Ich versuche eine E-Mail zu schreiben."
5bcf6933074491a2,"Vincent",de,"Sie haben sich im Vergleich zu vorher verbessert. Sie haben sich angestrengt."
fcb408403c1c5b21,"Vincent",de,"Sie haben starke Finger."
8a6964d7e4e80016,"Vincent",de,"Sie hat drei Katzen."
70b04de95598ab54,"Vincent",de,"Sie hat einen kräftigen Körperbau."
9d96d37edf88452d,"Vincent",de,"Sie hat keine Angst."
77d54dafe14dc258,"Vincent",de,"Sie hat kurze Arme."
6c773f8dac1c87e5,"Vincent",de,"Sie hat kurze Haare."
b26680a4092a341a,"Vincent",de,"Sie hat kurzes Haar."
bbff648e668183e0,"Vincent",de,"Sie hat wenig Zeit heute."
a50d6de17cca7b8f,"Vincent",de,"Sie hat zwei Eier gekauft."
03bf10c4990c97b0,"Vincent",de,"Sie ist dünn."
6675fd7fc2b05f1a,"Vincent",de,"Sie ist Lehrerin. Sie ist sehr freundlich."
86115d6158419c09,"Vincent",de,"Sie ist schlank."
057ea1f6e25b8d5b,"Vincent",de,"Sie kommt aus Amerika."
8aea441fa8cea596,"Vincent",de,"Sie kostet dreißig Euro."
243fbdc8cd849077,"Vincent",de,"Sie lacht nicht."
7dc461deda8ce553,"Vincent",de,"Sie macht das Buch zu."
9679729213467e5a,"Vincent",de,"Sie macht das Frühstück."
ee9976dbe0b6bfd8,"Vincent",de,"Sie reist nach Deutschland."
418c3f84fc880b2f,"Vincent",de,"Sie stehen direkt vor dem gezählten Nomen, ohne Zählwort."
cb32bba648848e8f,"Vincent",de,"Sie steigt in ein Taxi ein."
c93faf181fbd4685,"Vincent",de,"Sie trug blaue Kleidung."
5218c1dd8bd020bf,"Vincent",de,"Sie wirkte wie ein sehr freundlicher Mensch."
b989475419007de4,"Vincent",de,"Sind ihre Augen groß?"
fd1efd16002e756f,"Vincent",de,"Sind Sie Japaner?"
203a205312238533,"Vincent",de,"Slowenien"
129e2fff5e8410c1,"Vincent",de,"Small Talk über das heutige Wetter"
951c3ce02aa39f2d,"Vincent",de,"Socken"
783f423fb5ea4538,"Vincent",de,"Sohn"
70e16b5f98343714,"Vincent",de,"Soll ich mir bei der Arbeit freinehmen?"
2b37691d08f204dd,"Vincent",de,"Sollen wir gehen? Heute ist ein schöner Tag."
08e82c5939b8e3dc,"Vincent",de,"Sollen wir in den Sommerferien irgendwohin reisen?"
fff7f9b046bdfdb9,"Vincent",de,"Sommer"
0aec68095c0152a5,"Vincent",de,"Sonderangebot"
47afb6516be7d6bf,"Vincent",de,"Sonne"
cd9687a11e5aa9f0,"Vincent",de,"Sonnenlicht"
1e13b3e2a95d0953,"Vincent",de,"sonnig"
210f37ea391d95e3,"Vincent",de,"Sonntag geht! Welche Uhrzeit passt dir?"
dc32d6319ad11734,"Vincent",de,"Soße"
dda30810c9b65bac,"Vincent",de,"Spannung"
81411da1c36a3e4f,"Vincent",de,"Spaß"
ced5af9a2cf143f6,"Vincent",de,"spät"
68d9d870eb847ce1,"Vincent",de,"später"
b6b89da68461d522,"Vincent",de,"spazieren"
d2ef357e10fadca4,"Vincent",de,"spazieren gehen"
eeb463370eaef774,"Vincent",de,"Speisekarte"
f4f231b994607202,"Vincent",de,"Spiegel"
e1cadbd5034897b0,"Vincent",de,"Spiel"
9d8f1fa0f14adfce,"Vincent",de,"spielen"
e1918204eed001de,"Vincent",de,"Spinne"
655a4394cf294311,"Vincent",de,"Spitze"
d421d093b6701b11,"Vincent",de,"Sport"
9d205a5b192c46bd,"Vincent",de,"Sprache"
7cc954a3c1b155ce,"Vincent",de,"sprechen"
0f87a66c8cc2c49f,"Vincent",de,"Sprechen Sie Deutsch?"
83c85339ff78a533,"Vincent",de,"Spruch"
99933822a9a243a7,"Vincent",de,"Spülmaschine"
f9fa4dddcb4bb4d7,"Vincent",de,"spüren"
9e43c031e455b818,"Vincent",de,"Staatsangehörigkeit"
4350c2fa10f8cbd0,"Vincent",de,"Stadt"
2c65a2f1ab8a8e21,"Vincent",de,"Städte"
f07d79fd71b1a78b,"Vincent",de,"stark"
0450e26748170d33,"Vincent",de,"Stau"
1617304cf2eafb90,"Vincent",de,"Steg"
6923c60b17d286b0,"Vincent",de,"stehen"
6b24b96fd7106d6c,"Vincent",de,"Steht das Adjektiv aber direkt vor einem Nomen, bekommt es eine Endung, die zum Geschlecht des Nomens passt: ein großer Mann (maskulin, -er), eine schlanke Frau (feminin, -e), ein kleines Kind (neutral, -es)."
3e1ec37667b26302,"Vincent",de,"Stein"
b2066e285b0c3f45,"Vincent",de,"Stell dich vor die Tür!"
1abc019b8932e542,"Vincent",de,"stellen"
c6bd3d3c6eeb86fb,"Vincent",de,"Stern"
8ccac0cc0af728c2,"Vincent",de,"Stimme"
47ff4fd42874a9e9,"Vincent",de,"Stimmt. Der Herbst gefällt mir am besten."
a1c2b03bd615d239,"Vincent",de,"Stimmt. Ich wähle einen warmen Mantel."
a53b6cc3cc63ca9e,"Vincent",de,"Storch"
99e6be3a5eb6b267,"Vincent",de,"Stoßzeit"
9854fdbba50ec901,"Vincent",de,"Strand"
a7118ebe23f9de50,"Vincent",de,"Straße"
96923b7afe2581af,"Vincent",de,"Straße, Weg"
2839c7f796d80daf,"Vincent",de,"strecken"
448af293f058ec00,"Vincent",de,"streng"
d91b361573a9b634,"Vincent",de,"Stress"
53a1a09dce8c078f,"Vincent",de,"Strom"
730e8cd9ffb37d1d,"Vincent",de,"Strom, Licht"
1089d791408836d3,"Vincent",de,"Strumpf"
a0efea289b602aee,"Vincent",de,"Stück"
4ea408f88b85ab38,"Vincent",de,"Student"
8ba94b22e5a5aaa5,"Vincent",de,"Student(in), Schüler(in)"
e7c7e067efc8187f,"Vincent",de,"Student/in"
1ee760651c662e49,"Vincent",de,"Stuhl"
ec60b59a3b3e950e,"Vincent",de,"Stunde"
c29da0b142211eb8,"Vincent",de,"Sturm"
435d495933e268c7,"Vincent",de,"suchen"
ee4be6878435356a,"Vincent",de,"Süden"
d70fcb047ad6a12f,"Vincent",de,"Sumpf"
a02545347e88ff5d,"Vincent",de,"Supermarkt"
997effe66eca1486,"Vincent",de,"Suppe"
4c42484a55497432,"Vincent",de,"Sushi"
0243f6954b2e7ada,"Vincent",de,"Sushi und Suppe, bitte."
7db96853c88ac032,"Vincent",de,"süß"
0fc7d61fa0d3923a,"Vincent",de,"süß, niedlich"
ebbbf36eb603a976,"Vincent",de,"Tafel"
c4fd8e1eab37905a,"Vincent",de,"Tag"
876a01b40aed7615,"Vincent",de,"Taifun"
26426fd5e25272af,"Vincent",de,"Tal"
bde23f4e60434dd7,"Vincent",de,"Tante"
04142b4e4789471f,"Vincent",de,"Tasche"
cadd512dfef2474c,"Vincent",de,"Tasche, Tüte"
1815b8670538a5c8,"Vincent",de,"Taxi"
db8d4fc6f8da2a5e,"Vincent",de,"Technik"
